client_numeric;vendor_numeric;year;month;day;sku_count_products;total_num_count_products;total_price_products
253;44;2020;9;1;7;212;279320
7497;43;2020;9;2;14;39;208262
13296;6;2020;9;2;20;88;125505
1018;200;2020;9;4;15;66;109524
4339;109;2020;9;4;33;129;227062
4075;95;2020;9;4;3;623;171511
6621;164;2020;9;15;31;428;273154
164;68;2020;9;21;3;3;4124
678;198;2020;9;21;5;5;6024
425;9;2020;9;22;21;53;76351
28741;24;2020;9;23;25;72;157578
6338;105;2020;9;23;5;74;71164
10187;97;2020;9;24;57;212;217561
33501;32;2020;9;25;3;148;211216
12879;82;2020;10;8;12;61;40454
9579;107;2020;10;13;7;57;76820
8811;27;2020;10;13;20;131;160304
756;112;2020;10;14;19;31;68963
16599;43;2020;10;15;30;100;185618
6513;83;2020;10;15;12;68;79531
6621;164;2020;10;14;10;29;69725
39;25;2020;10;15;12;39;27928
13003;17;2020;10;16;28;262;492661
689;5;2020;10;19;2;3;1882
1294;123;2020;10;19;11;128;192664
4218;44;2020;10;20;7;10;26778
7634;92;2020;10;20;32;155;145656
4382;100;2020;10;20;14;59;91308
689;5;2020;10;19;3;5;6260
2159;68;2020;10;19;3;174;290604
680;88;2020;10;21;28;54;107768
10187;97;2020;10;22;92;483;727322
6338;105;2020;10;21;6;39;265942
4888;41;2020;10;22;22;62;113893
33819;128;2020;10;21;27;186;225137
5085;21;2020;10;26;6;8;19561
257;53;2020;10;26;11;104;154788
10710;31;2020;10;23;11;68;103641
1360;41;2020;10;26;22;220;373098
1106;55;2020;10;28;2;7;10890
1106;55;2020;10;28;7;19;21433
4839;27;2020;10;28;27;95;156184
21679;29;2020;10;28;6;682;1729298
5792;230;2020;10;29;19;122;171745
10418;125;2020;10;30;36;162;518266
5263;20;2020;11;2;5;27;61642
9484;164;2020;10;30;14;56;91469
425;9;2020;11;3;18;61;163476
1048;44;2020;11;3;5;33;36459
4245;56;2020;11;4;10;41;90985
595;104;2020;11;3;6;30;75250
5410;33;2020;11;6;35;424;272028
6032;68;2020;11;6;33;126;173443
2127;38;2020;11;10;3;4;12287
5080;20;2020;11;10;12;79;146053
3794;52;2020;11;11;23;50;69789
8037;109;2020;11;11;8;34;52397
13003;17;2020;11;13;21;112;408910
6621;86;2020;11;18;35;362;649153
4873;2;2020;11;18;33;145;203662
1363;107;2020;11;18;6;109;229320
10187;97;2020;11;19;113;813;928314
1085;105;2020;11;20;9;26;45866
10710;31;2020;11;20;10;42;59144
28908;83;2020;11;20;27;219;281749
2531;42;2020;11;26;10;21;59314
735;95;2020;11;30;7;36;89770
735;95;2020;11;27;5;80;113006
735;95;2020;11;30;7;32;80468
735;95;2020;11;30;4;55;152326
735;95;2020;11;30;6;38;54205
735;95;2020;11;27;6;20;29326
735;95;2020;11;30;7;94;192150
735;95;2020;11;30;8;18;23292
735;95;2020;11;30;6;70;150320
735;95;2020;11;27;6;46;89414
10207;6;2020;11;30;25;99;220755
11901;48;2020;12;2;27;79;84059
2546;112;2020;12;1;11;44;67078
646;43;2020;12;2;8;9;21517
25380;194;2020;12;4;8;551;536247
715;6;2020;12;3;9;53;88316
2813;55;2020;1;7;20;77;118721
24226;189;2020;1;3;4;19;44916
169;181;2020;1;3;11;28;117879
25739;19;2020;12;9;62;174;253948
407;9;2020;12;10;10;66;77299
7839;52;2020;12;9;34;195;166392
719;160;2020;12;9;20;94;75672
1739;2;2020;12;11;14;68;186065
1018;13;2020;1;9;18;75;140702
17750;58;2020;12;14;17;273;208897
1048;44;2020;12;14;3;5;24805
23532;103;2020;1;8;12;23;178615
31832;28;2020;12;15;12;62;21514
10187;97;2020;12;14;102;724;936211
3388;6;2020;12;15;44;232;276657
1106;55;2020;12;15;2;8;7442
1106;55;2020;12;15;10;145;158237
146;71;2020;12;17;21;140;151592
1853;181;2020;1;13;19;209;289346
1048;44;2020;12;16;5;31;27891
16599;43;2020;12;16;35;138;206282
2127;38;2020;12;17;24;122;323016
20963;223;2020;1;11;16;91;102386
1363;107;2020;12;17;13;228;551825
6621;222;2020;1;13;19;94;197296
12466;44;2020;1;13;24;105;183247
9461;182;2020;1;14;19;134;207702
1156;43;2020;1;15;38;165;224863
6621;86;2020;12;29;32;148;469257
9302;3;2020;1;16;5;15;14048
8795;97;2020;1;16;11;37;162954
3901;219;2020;1;21;25;83;101493
11200;50;2020;1;21;18;119;286528
609;90;2020;1;22;1;1;1536
4873;2;2020;1;21;29;111;156093
8940;154;2020;1;27;19;45;108131
609;90;2020;1;28;2;2;2050
1369;2;2020;1;27;19;70;137727
8974;62;2020;1;27;17;85;295581
24895;22;2020;1;24;25;262;273256
15322;95;2020;1;29;31;117;109023
169;181;2020;1;31;15;39;147195
32313;125;2020;1;30;46;200;150400
1853;181;2020;1;31;26;237;221364
1018;200;2020;2;4;17;78;135905
2765;44;2020;2;4;15;370;509000
2813;55;2020;2;5;22;65;77703
34459;39;2020;2;5;18;71;100157
6288;152;2020;2;7;7;32;40531
1570;68;2020;2;10;22;57;74268
34459;39;2020;2;8;18;71;100157
36331;109;2020;2;11;43;462;456771
4074;164;2020;2;12;22;94;102703
2912;63;2020;2;13;19;103;263521
36402;32;2020;2;14;7;147;183736
1153;55;2020;2;19;19;86;141231
8577;97;2020;2;19;3;5;8220
5680;44;2020;2;21;50;253;268361
5116;44;2020;2;20;2;18;29055
35611;21;2020;2;24;14;40;114102
13003;17;2020;2;21;18;106;209387
2028;126;2020;2;24;30;100;101234
4128;83;2020;2;26;20;124;179618
3094;57;2020;2;28;22;188;457638
2028;126;2020;2;27;30;100;101234
32313;125;2020;2;29;43;196;136164
6033;55;2020;3;4;31;137;197327
1048;44;2020;3;5;2;3;7700
6621;164;2020;3;5;18;128;111742
1018;200;2020;3;6;19;81;143715
3828;33;2020;3;6;32;139;295508
32204;96;2020;3;6;10;19;27534
6621;164;2020;3;11;18;128;111742
12241;125;2020;3;11;21;212;224717
1361;88;2020;3;12;25;107;135376
4570;26;2020;3;11;9;46;137942
28348;126;2020;3;12;14;18;61149
28348;126;2020;3;12;2;2;3460
1725;51;2020;3;11;4;44;87488
1725;51;2020;3;12;1;76;108832
7253;96;2020;3;12;24;78;139694
1369;2;2020;3;13;19;54;111452
3794;52;2020;3;13;19;54;71390
443;77;2020;3;14;16;54;90185
1048;44;2020;3;16;2;15;29900
4788;6;2020;3;17;19;79;198932
1156;43;2020;3;17;48;170;197225
2028;126;2020;3;19;24;88;77260
14666;2;2020;3;19;9;32;80470
3275;200;2020;3;18;35;247;183943
141;52;2020;3;19;18;41;145965
6489;240;2020;3;18;21;51;65984
11796;137;2020;3;27;17;62;143518
97;12;2020;3;20;4;18;44648
609;90;2020;3;20;2;4;3934
8037;243;2020;3;20;14;39;55922
1048;44;2020;3;24;2;30;35348
1036;100;2020;3;25;26;60;94524
361;96;2020;4;1;2;10;18164
361;96;2020;3;31;8;31;428031
1853;33;2020;3;31;34;248;386037
12902;193;2020;3;31;6;62;67208
5116;44;2020;4;2;9;61;67612
6288;152;2020;4;2;10;60;66968
1739;2;2020;4;2;19;85;269289
4084;88;2020;4;6;26;145;247057
2555;3;2020;4;6;26;228;222077
2769;191;2020;4;6;36;267;296734
9484;164;2020;4;7;23;53;84551
11796;137;2020;4;9;16;56;135284
9633;183;2020;4;8;14;32;69638
30759;115;2020;4;9;18;75;150745
11796;137;2020;4;9;17;62;143518
4339;109;2020;4;13;16;51;201993
1369;2;2020;4;13;14;30;122265
1156;43;2020;4;15;33;98;152798
4075;95;2020;4;14;3;1007;197606
6621;164;2020;4;14;9;39;163667
6858;221;2020;4;15;3;9;19104
11200;50;2020;4;16;19;100;116848
11200;50;2020;4;17;21;195;184156
8563;43;2020;4;17;14;71;116857
1614;12;2020;4;21;23;147;640561
11218;115;2020;4;21;23;52;155528
20131;70;2020;4;22;22;53;80204
11200;50;2020;4;24;20;72;97656
11200;50;2020;4;24;22;77;90340
11200;50;2020;4;24;21;144;137406
11200;50;2020;4;24;19;83;84610
11200;50;2020;4;24;20;96;108215
11200;50;2020;4;24;24;100;112703
11200;50;2020;4;30;24;208;267114
11200;50;2020;4;30;15;42;45565
11200;50;2020;4;30;20;85;99644
11200;50;2020;4;24;19;43;42478
11200;50;2020;4;24;19;142;150424
11200;50;2020;4;24;19;53;54198
97;12;2020;4;23;20;71;143873
11200;50;2020;4;24;18;40;45969
11200;50;2020;4;24;21;47;59170
4075;95;2020;4;23;4;1480;425150
11200;50;2020;4;27;23;145;159159
11200;50;2020;4;27;13;40;32934
11200;50;2020;4;24;10;35;30656
11200;50;2020;4;27;19;105;117746
11200;50;2020;4;27;19;79;85536
10030;55;2020;4;24;7;22;150644
1043;164;2020;4;27;11;32;28153
2650;115;2020;4;27;2;75;113500
3628;15;2020;4;29;24;70;125545
7897;181;2019;8;13;26;82;206658
28348;289;2019;8;13;9;16;56128
16572;104;2019;8;19;7;26;191975
2028;126;2019;8;14;21;58;82005
12596;197;2019;8;19;29;68;153436
15322;9;2019;8;21;18;92;91408
11306;307;2019;8;21;23;67;143315
2951;219;2019;8;22;8;16;34003
4873;2;2019;8;21;45;186;308306
618;228;2019;8;23;16;684;833948
8363;39;2019;8;22;22;52;116422
13398;65;2019;8;23;34;136;155313
11306;307;2019;8;26;23;67;143315
11335;198;2019;8;27;7;19;35310
516;171;2019;8;29;24;2005;2494835
9484;222;2019;8;29;31;305;176758
25155;17;2019;8;29;10;32;58715
25155;17;2019;8;29;17;86;146196
6588;31;2019;8;29;22;71;240795
2813;55;2019;9;3;32;73;119138
35301;339;2019;9;4;8;55;51075
5499;219;2019;9;5;8;22;40612
9883;223;2019;9;5;37;110;123029
5682;33;2019;9;5;16;28;48270
9461;182;2019;9;6;15;60;75929
4469;64;2019;9;9;5;8;99086
782;112;2019;9;7;6;181;245211
1018;200;2019;9;10;17;71;130755
13003;17;2019;9;10;22;88;218476
10753;44;2019;9;10;8;1330;6027020
1106;55;2019;9;9;17;507;305729
5680;44;2019;9;10;21;81;157491
2642;44;2019;9;11;13;38;55998
35301;49;2019;9;12;5;22;26610
2642;44;2019;9;12;13;38;55998
6436;21;2019;9;13;41;382;607510
5487;246;2019;9;22;10;261;249438
8795;197;2019;9;17;16;56;224936
781;25;2019;9;23;7;44;153613
35301;49;2019;9;25;13;89;299301
4873;2;2019;9;24;51;234;506699
13398;65;2019;9;25;30;103;155407
160;44;2019;9;27;20;102;216168
436;222;2019;10;2;16;43;84907
6621;222;2019;10;2;34;515;618616
8974;82;2019;10;3;26;180;552429
9883;223;2019;10;3;39;114;127905
16002;201;2019;10;7;10;70;158893
2951;219;2019;10;4;25;41;42811
36015;260;2019;10;8;18;189;198181
1097;97;2019;10;8;22;176;268253
25155;17;2019;10;9;13;61;185695
25155;17;2019;10;9;24;137;157045
25155;17;2019;10;9;21;96;228028
35611;21;2019;10;9;23;91;339123
1018;200;2019;10;10;18;82;143594
3794;52;2019;10;10;21;51;62880
21619;44;2019;10;11;12;29;51157
525;44;2019;10;14;11;196;436780
1853;33;2019;10;14;20;109;201820
35301;49;2019;10;24;12;26;48065
436;222;2019;10;23;4;8;14113
8974;82;2019;10;23;13;59;226171
36335;160;2019;10;24;13;40;48733
12466;44;2019;10;28;10;33;76115
2765;44;2019;10;27;30;129;206713
8795;197;2019;10;28;12;44;183331
4873;2;2019;10;29;49;226;278250
2147;100;2019;10;29;32;114;165425
25155;17;2019;10;29;7;31;99173
15205;86;2019;10;29;17;38;93380
6588;31;2019;10;29;20;53;241548
17641;263;2019;10;30;11;166;287017
13398;65;2019;11;4;27;97;135733
2813;55;2019;11;5;26;66;112003
21619;44;2019;11;6;5;312;56511
11052;17;2019;11;6;21;73;120242
21619;44;2019;11;7;5;312;56511
1048;44;2019;11;7;4;7;11486
764;77;2019;11;7;13;22;42803
36460;109;2019;11;6;13;116;131415
1048;44;2019;11;11;4;20;25166
9322;39;2019;11;8;67;481;964828
436;222;2019;11;19;9;20;25286
28348;289;2019;11;11;1;1;1520
28348;289;2019;11;11;15;83;79029
28348;289;2019;11;11;17;21;68669
9074;58;2019;11;12;4;14;45910
2765;44;2019;11;15;22;453;797089
6436;21;2019;11;14;49;503;649552
15205;86;2019;11;14;17;38;93380
3388;6;2019;11;14;39;124;129396
1048;44;2019;11;19;1;6;6540
8363;39;2019;11;19;17;33;220295
2765;44;2019;11;19;19;411;703789
2951;219;2019;11;18;19;37;40138
1048;44;2019;11;21;2;4;2686
2912;86;2019;11;25;15;89;156139
2028;126;2019;11;22;13;61;105967
15322;9;2019;11;29;22;96;89764
5276;159;2019;12;4;12;79;71367
417;44;2019;12;5;14;38;138924
1156;43;2019;12;5;32;212;414160
12663;20;2019;12;6;19;75;120780
25155;17;2019;12;6;13;35;124499
34440;18;2019;12;10;18;371;364209
23237;86;2019;12;10;13;95;140714
1048;44;2019;12;13;4;9;9032
13398;65;2019;12;12;35;153;146713
11200;50;2019;12;13;24;105;108040
8974;82;2019;12;12;3;7;13778
1853;33;2019;12;13;17;102;195170
361;96;2019;12;13;14;165;212615
1018;200;2019;12;16;18;77;139986
11200;50;2019;12;16;18;99;106818
11200;50;2019;12;16;24;218;272350
11200;50;2019;12;16;21;206;183058
11200;50;2019;12;16;19;87;77967
11200;50;2019;12;16;20;76;89984
11200;50;2019;12;16;19;45;38378
11200;50;2019;12;16;19;154;156229
11200;50;2019;12;16;21;49;54385
11200;50;2019;12;16;10;38;30732
11200;50;2019;12;16;18;43;41703
11200;50;2019;12;16;19;55;46676
11200;50;2019;12;16;21;153;129338
11200;50;2019;12;16;21;76;80887
11200;50;2019;12;16;18;82;82927
11200;50;2019;12;16;14;41;39097
11200;50;2019;12;16;19;116;111745
11200;50;2019;12;16;13;42;32711
11828;97;2019;12;13;21;58;67538
11200;50;2019;12;16;22;144;134780
11200;50;2019;12;16;18;83;85054
11200;50;2019;12;16;20;98;94224
11828;97;2019;12;16;14;26;49219
31097;103;2019;12;16;13;31;111329
25677;71;2019;12;17;12;110;175764
8795;97;2019;12;19;11;34;152791
782;112;2019;12;20;7;187;290211
6621;222;2019;12;26;9;36;40403
6588;31;2019;12;27;14;50;226660
21619;44;2019;12;26;7;49;40250
2951;219;2019;12;30;21;39;53834
9484;222;2019;12;27;11;33;77278
3794;52;2019;12;31;25;53;64100
2765;44;2019;12;31;17;408;851996
28348;126;2019;12;31;15;22;23848
28348;126;2019;12;31;22;67;117043
28348;126;2019;12;31;16;27;61496
3100;57;2019;1;3;15;82;155777
9484;222;2019;1;4;24;170;198085
9484;222;2019;1;4;17;70;172936
1173;198;2019;1;8;14;67;142289
4218;44;2019;1;7;5;97;510459
1369;2;2019;1;7;13;30;68119
34295;56;2019;1;8;13;63;240186
20183;122;2019;1;9;30;73;159565
29873;361;2019;1;10;13;42;73158
16621;222;2019;1;14;36;200;281169
1083;82;2019;1;14;21;53;42694
40360;68;2019;1;16;21;86;75989
25266;306;2019;1;16;9;179;356617
3530;82;2019;1;21;26;91;375506
678;88;2019;1;19;12;15;29988
160;44;2019;1;19;8;34;106192
2951;219;2019;1;23;12;21;42227
2951;219;2019;1;23;12;21;42227
160;44;2019;1;23;8;34;106192
32330;102;2019;1;30;18;43;225376
9484;222;2019;1;30;25;95;125737
10238;19;2019;1;30;19;196;243208
10238;19;2019;1;31;23;221;273415
10238;19;2019;1;31;21;115;258684
2044;82;2019;1;31;14;91;313541
2813;55;2019;1;31;23;64;131373
5821;46;2019;1;31;9;136;247101
15322;9;2019;1;31;24;103;94871
4399;78;2019;2;1;12;122;153040
16572;138;2019;2;4;15;122;348242
9224;131;2019;2;4;22;238;465992
9224;131;2019;2;6;19;188;336512
41063;366;2019;2;5;26;159;124784
444;25;2019;2;12;1;1;1624
444;25;2019;2;6;1;1;1624
1943;231;2019;2;6;11;18;61503
1943;231;2019;2;7;14;26;30922
18568;11;2019;2;8;28;68;148562
3343;11;2019;2;8;19;60;206375
164;68;2019;2;8;3;16;5438
164;68;2019;2;11;1;1;1694
164;68;2019;2;12;2;2;17555
164;68;2019;2;11;1;1;1578
164;68;2019;2;11;2;4;2184
164;68;2019;2;11;2;5;2386
164;68;2019;2;12;1;2;2880
6502;315;2019;2;11;1;3;3900
1018;200;2019;2;21;30;48;77299
31851;43;2019;2;13;14;264;146417
3997;35;2019;2;15;3;98;167460
25266;135;2019;2;18;30;683;1046637
36115;42;2019;2;20;14;31;64964
4873;2;2019;2;19;45;197;467097
41247;43;2019;2;20;18;34;53642
40639;198;2019;2;20;26;74;144337
24895;367;2019;2;22;24;189;346530
1173;198;2019;2;22;8;39;55348
2951;219;2019;2;28;20;41;65716
658;362;2019;3;4;12;100;131962
2813;55;2019;3;4;22;96;120888
8334;359;2019;3;6;5;48;89799
493;102;2019;3;6;2;2;4646
493;102;2019;3;6;4;8;7818
287;74;2019;3;6;24;68;151847
390;112;2019;3;6;1;6;13566
390;112;2019;3;6;2;3;7174
493;102;2019;3;6;5;19;28899
6045;48;2019;3;7;22;153;279793
1173;198;2019;3;7;12;28;54193
444;25;2019;3;8;1;2;3290
1537;9;2019;3;8;23;139;139030
30489;48;2019;3;8;10;57;77318
493;102;2019;3;8;5;22;41524
1018;200;2019;3;12;19;71;92490
17248;164;2019;3;12;17;134;76928
493;102;2019;3;13;4;44;18753
8372;292;2019;3;14;53;382;293795
1249;240;2019;3;15;17;84;74760
24895;131;2019;3;21;24;174;183524
4873;2;2019;3;18;52;175;432076
8138;8;2019;3;18;15;141;159938
1418;198;2019;3;18;1;2;3248
3108;39;2019;3;18;28;171;244223
11306;385;2019;3;19;53;156;171934
1409;198;2019;3;20;1;2;3248
10840;75;2019;3;19;21;233;257964
2044;82;2019;3;20;7;47;50813
3791;150;2019;3;21;2;30;39150
16572;104;2019;3;20;17;156;425162
2765;44;2019;3;20;16;39;69145
4520;291;2019;3;22;12;46;72393
15353;150;2019;3;22;14;124;167162
493;102;2019;3;25;3;11;16738
5233;68;2019;4;8;6;221;250394
3794;52;2019;3;25;16;37;45223
3108;39;2019;3;26;4;17;29439
130;59;2019;3;28;5;24;30341
9484;222;2019;3;29;11;33;69679
4128;83;2019;3;29;16;97;103892
39143;293;2019;3;29;22;89;78182
10519;86;2019;4;2;11;25;46813
2813;55;2019;4;2;23;119;122581
34599;220;2019;4;3;14;72;99754
1173;198;2019;4;3;14;35;63593
26498;6;2019;4;3;49;329;190949
3100;57;2019;4;5;5;24;44744
3100;57;2019;4;5;5;59;137540
814;102;2019;4;5;33;436;818566
34295;56;2019;4;10;12;56;171630
1018;200;2019;4;10;23;82;133047
1018;200;2019;4;10;12;25;45125
1359;200;2019;4;10;15;39;58839
5;5;2019;4;11;3;5;10204
5041;59;2019;4;11;10;95;77176
11306;385;2019;4;11;34;129;169244
6045;48;2019;4;16;24;192;287176
2028;126;2019;4;17;19;32;37026
4873;2;2019;4;17;70;389;504086
9017;222;2019;4;17;15;139;439807
5680;44;2019;4;19;19;88;166657
787;105;2019;4;24;24;185;139447
2028;126;2019;4;23;21;69;93595
2028;126;2019;4;24;26;70;126386
2028;126;2019;4;23;14;54;57928
15205;86;2019;4;24;15;447;86073
15205;86;2019;4;29;19;27;36438
5792;318;2019;4;30;10;72;104770
16795;293;2019;4;30;15;38;57563
6838;96;2019;4;30;15;31;67982
24284;160;2019;4;30;11;146;353644
1269;6;2019;5;2;17;79;161344
2813;55;2019;5;3;25;57;102068
1269;6;2019;5;2;17;97;161093
1269;6;2019;5;3;17;80;147183
1269;6;2019;5;2;17;102;210651
1269;6;2019;5;2;19;119;155445
1269;6;2019;5;3;19;76;158290
1269;6;2019;5;3;17;94;173111
1173;198;2019;5;6;11;29;61736
2048;306;2019;5;4;22;377;600716
34295;56;2019;5;6;17;71;216443
2028;126;2019;5;7;16;117;77244
6360;108;2019;5;7;15;59;136780
9017;222;2019;5;7;12;186;580151
1018;200;2019;5;8;20;64;92567
37020;200;2019;5;8;26;86;53086
1018;200;2019;5;10;19;83;148807
5682;33;2019;5;10;14;22;98219
3100;57;2019;5;13;19;313;363859
2558;78;2019;5;16;1;2;3464
5499;219;2019;5;17;15;50;80888
11306;385;2019;5;17;27;72;66762
2951;219;2019;5;20;16;29;57412
7622;126;2019;5;22;8;22;23567
361;96;2019;5;24;41;345;799991
1737;6;2019;5;24;2;3;4332
6588;31;2019;5;24;15;30;131629
6436;21;2019;5;27;43;648;571305
5987;221;2019;5;24;29;55;77699
4921;42;2019;5;27;15;50;144516
5599;117;2019;5;29;14;22;39673
36335;160;2019;5;29;13;34;36914
37128;317;2019;5;29;20;80;60420
15983;16;2019;5;29;10;52;117042
5680;44;2019;5;29;17;72;114662
9484;222;2019;5;30;23;81;150724
9484;222;2019;5;30;24;77;132728
2019;57;2019;5;30;7;24;35593
34295;56;2019;5;31;22;95;250619
2019;57;2019;6;3;3;27;39246
9109;17;2019;6;3;15;46;59595
6045;48;2019;6;3;24;171;226124
25155;17;2019;6;3;18;38;67879
3794;52;2019;6;3;19;40;53534
3388;6;2019;6;3;33;136;117656
10753;44;2019;6;4;8;1330;6027020
15205;86;2019;6;4;27;52;65647
1369;2;2019;6;5;24;64;123758
2558;78;2019;6;6;30;132;139889
2813;55;2019;6;7;20;49;109315
361;96;2019;6;10;1;15;21600
15322;9;2019;6;7;25;100;92735
23237;86;2019;6;10;15;110;160511
5682;33;2019;6;11;17;38;53637
1018;200;2019;6;11;16;24;57404
160;44;2019;6;13;19;83;110122
40504;197;2019;6;13;12;51;274533
5715;140;2019;6;13;16;89;296688
5682;33;2019;6;13;16;28;48270
11683;293;2019;6;14;24;69;112820
29573;55;2019;6;17;17;608;3406044
5715;140;2019;6;17;12;57;90026
11683;293;2019;6;18;24;69;113522
9907;17;2019;6;18;26;118;155391
9617;365;2019;6;18;15;54;38460
14200;57;2019;6;21;30;223;316515
2912;86;2019;6;21;24;69;135941
27151;18;2019;6;20;2;3;14438
2028;126;2019;6;24;24;51;43724
16572;104;2019;6;24;6;28;134364
4113;219;2019;6;24;3;22;39396
1156;43;2019;6;25;32;130;158754
5531;51;2019;6;26;16;134;229666
38309;101;2019;6;27;13;43;102283
5143;43;2019;6;27;23;90;182357
9484;222;2019;7;1;17;66;130793
19140;16;2019;7;2;13;161;222799
30625;310;2019;6;29;25;88;87295
2813;55;2019;7;2;25;64;108211
329;38;2019;7;2;21;158;318316
15983;16;2019;7;3;9;32;108006
12025;119;2019;7;3;27;132;160076
361;96;2019;7;4;53;1590;1543876
39008;58;2019;7;2;20;182;256631
2951;219;2019;7;4;10;19;21252
764;77;2019;7;4;5;14;18634
764;77;2019;7;4;5;43;45539
34767;70;2019;7;3;23;56;86090
24352;17;2019;7;5;8;20;22386
39585;16;2019;7;5;11;30;46066
24895;22;2019;7;8;25;210;407756
5499;219;2019;7;9;10;29;42143
6290;33;2019;7;9;11;27;28807
4719;55;2019;7;9;21;135;160920
20183;122;2019;7;9;25;53;192175
6045;48;2019;7;10;24;183;356422
31933;147;2019;7;11;12;440;70453
6045;48;2019;7;11;23;173;304922
1018;200;2019;7;11;19;86;183197
493;102;2019;7;12;5;22;19021
32625;339;2019;7;11;9;19;23395
32625;339;2019;7;24;8;55;51075
37723;115;2019;7;10;22;94;81144
7179;78;2019;7;10;31;159;270970
567;56;2019;7;11;2;13;9323
43024;230;2019;7;12;16;27;33587
42560;69;2019;7;12;20;35;39412
35301;339;2019;7;15;16;36;45312
9883;223;2019;7;15;24;65;105130
803;50;2019;7;16;40;641;818950
15205;86;2019;7;12;13;75;63249
7263;57;2019;7;12;40;246;330517
6135;68;2019;7;12;40;115;137965
9617;365;2019;7;17;12;61;38416
3026;2;2019;7;19;45;193;387192
1173;198;2019;7;19;16;349;447084
16572;104;2019;7;20;10;40;177071
13398;65;2019;7;22;32;108;151049
3794;52;2019;7;23;16;37;54608
10920;51;2019;7;22;17;77;136724
9617;365;2019;7;22;12;63;41596
16201;9;2019;7;24;2;27;54018
25155;17;2019;7;24;16;99;150655
9109;17;2019;7;24;8;39;80055
602;6;2019;7;24;10;27;85389
1156;43;2019;7;25;37;199;269131
6621;222;2019;7;25;11;53;117021
38309;101;2019;7;26;15;44;103873
3446;57;2019;7;26;13;100;224843
4074;222;2019;7;31;19;95;182603
16621;222;2019;8;2;20;95;123903
34966;306;2019;8;2;14;541;669650
2813;55;2019;8;2;27;67;115321
13003;17;2019;8;3;14;43;55510
2951;219;2019;8;6;19;41;60470
35301;49;2019;8;9;5;52;108168
5499;219;2019;8;7;18;39;81184
34440;18;2019;8;8;14;28;67818
1018;200;2019;8;8;16;76;148253
3585;164;2019;8;8;7;22;33520
41260;197;2019;8;8;18;174;318839
4034;302;2019;8;9;21;181;176032
119;64;2018;4;18;4;18;55530
5287;171;2018;4;23;14;90;99133
5680;358;2018;4;23;46;546;294812
9484;222;2018;5;3;22;171;394312
11143;15;2018;5;7;27;59;260238
30920;222;2018;5;7;5;11;16959
44097;408;2018;5;8;18;195;75227
678;319;2018;5;8;29;49;71855
6197;43;2018;5;9;29;114;157410
16621;222;2018;5;10;19;124;164735
215;82;2018;5;10;15;52;208260
3585;222;2018;5;11;16;219;85827
9484;222;2018;5;30;23;119;178968
1537;9;2018;5;31;21;76;64772
354;9;2018;5;31;26;735;576867
40678;56;2018;5;31;35;105;110868
4128;83;2018;6;6;18;67;97256
35499;231;2018;6;6;23;75;105377
3991;222;2018;6;7;3;13;23282
44523;417;2018;6;6;23;115;157072
10102;229;2018;6;8;18;44;64187
427;64;2018;6;11;24;64;177545
29348;39;2018;6;11;22;154;475501
183;82;2018;6;11;10;17;29221
20338;244;2018;6;11;19;52;48852
16031;39;2018;6;12;23;62;79599
7135;103;2018;6;13;29;204;372059
8717;334;2018;6;15;14;60;110519
35368;108;2018;6;15;24;39;97026
10425;20;2018;6;22;10;24;74863
215;82;2018;6;25;31;100;284254
1537;9;2018;6;25;28;186;152311
36460;258;2018;6;26;12;133;162019
26393;43;2018;6;26;15;88;147016
4280;64;2018;6;26;22;96;104667
25969;96;2018;6;28;10;58;41210
6544;56;2018;6;29;22;68;197901
37533;72;2018;6;29;14;34;40418
4128;83;2018;6;29;17;65;80888
41247;43;2018;7;4;58;191;133979
4246;96;2018;7;4;30;382;342462
37829;39;2018;7;6;71;349;436929
3306;40;2018;7;10;29;101;225357
13927;15;2018;7;12;7;11;50380
13471;40;2018;7;27;21;60;103738
5792;318;2018;7;31;14;133;82018
9484;222;2018;7;30;22;85;150418
215;82;2018;8;6;25;93;334123
1344;306;2018;8;9;14;30;31687
40678;56;2018;8;9;22;57;99549
2393;112;2018;8;9;18;60;45093
23237;56;2018;8;10;13;68;53464
8924;256;2018;8;17;26;74;177740
4113;219;2018;8;24;7;189;298328
9484;222;2018;8;29;11;44;128929
9484;222;2018;8;29;24;84;165004
4056;56;2018;8;30;30;207;175694
29398;181;2018;8;31;30;124;374440
4186;269;2018;8;31;26;106;284652
1462;78;2018;9;5;16;36;79642
4128;83;2018;9;5;5;12;17965
10819;109;2018;9;6;17;40;154609
1955;82;2018;9;10;17;69;115467
8219;12;2018;9;25;6;29;77056
37761;55;2018;9;27;29;111;250850
354;9;2018;9;28;20;470;479167
9484;101;2018;9;28;21;65;150349
9484;101;2018;9;28;20;59;151675
10819;109;2018;10;2;5;6;8628
9484;222;2018;10;2;20;59;151675
9484;222;2018;10;2;21;65;150349
678;40;2018;10;4;12;17;34292
3057;21;2018;10;9;12;47;112792
6838;96;2018;10;10;16;30;77613
787;105;2018;10;11;10;87;123841
2859;103;2018;10;11;3;17;83902
26190;268;2018;10;11;25;285;417570
4356;104;2018;10;12;7;18;22485
8704;82;2018;10;12;15;53;75856
771;222;2018;10;16;7;215;204260
42074;103;2018;10;18;20;168;187651
1537;9;2018;10;19;25;94;110021
2354;35;2018;10;29;22;762;883280
727;139;2018;10;25;2;20;46440
40498;17;2018;10;26;12;42;62411
